image_name,label,xmin,ymin,xmax,ymax
004109.jpg,0,260,187,326,234
004110.jpg,0,326,145,446,214
004111.jpg,0,488,164,545,219
004112.jpg,0,297,97,336,139
004113.jpg,0,349,198,404,255
004114.jpg,0,533,127,566,159
004115.jpg,0,184,94,370,198
004116.jpg,0,263,182,300,219
004117.jpg,0,199,147,227,172
004118.jpg,0,241,93,372,164
004119.jpg,0,397,119,541,194
004120.jpg,0,304,211,350,255
004121.jpg,0,358,216,418,267
004122.jpg,0,327,60,510,187
004123.jpg,0,281,144,362,202
004124.jpg,1,272,125,370,227
004125.jpg,0,453,137,537,171
004126.jpg,0,271,164,454,259
004127.jpg,0,515,186,685,290
004128.jpg,0,256,47,510,156
004129.jpg,0,517,203,573,264
004130.jpg,0,396,202,437,227
004131.jpg,0,276,204,319,284
004132.jpg,0,354,142,409,216
004133.jpg,0,277,133,329,168
004134.jpg,0,334,148,393,198
004135.jpg,0,469,213,531,302
004136.jpg,0,121,46,517,219
004137.jpg,0,277,23,409,127
004138.jpg,0,365,50,494,144
004139.jpg,0,100,146,142,178
004140.jpg,0,358,103,404,135
004141.jpg,0,151,90,237,147
004142.jpg,0,228,109,386,212
004143.jpg,1,311,150,383,226
004144.jpg,1,260,87,448,243
004145.jpg,0,177,105,277,159
004146.jpg,0,171,145,247,198
004147.jpg,0,300,148,358,186
004148.jpg,0,198,161,458,320
004149.jpg,0,219,282,271,329
004150.jpg,0,313,288,356,333
004151.jpg,0,307,247,405,295
004152.jpg,0,255,230,340,275
004153.jpg,0,196,88,571,428
004154.jpg,0,305,160,378,222
004155.jpg,0,386,170,448,234
004156.jpg,0,398,131,481,187
004157.jpg,0,279,211,380,278
004158.jpg,0,353,211,370,238
004159.jpg,1,441,85,585,253
004160.jpg,0,393,143,519,250
004161.jpg,0,337,152,419,215
004162.jpg,0,233,180,291,244
004163.jpg,0,257,243,333,312
004164.jpg,0,115,77,601,437
004165.jpg,0,126,142,192,166
004166.jpg,1,140,103,531,391
004167.jpg,1,357,273,503,422
004168.jpg,1,419,288,537,409
004169.jpg,1,360,238,522,382
004170.jpg,1,402,65,563,217
004171.jpg,1,341,187,456,276
004172.jpg,1,195,196,304,288
004173.jpg,1,348,183,456,288
004174.jpg,1,196,200,296,291
004175.jpg,1,382,62,541,217
004176.jpg,1,332,84,480,210
004177.jpg,1,389,111,460,166
004178.jpg,1,229,164,378,276
004179.jpg,1,350,75,494,218
004180.jpg,1,488,170,650,363
004181.jpg,1,110,93,605,381
004182.jpg,1,78,85,587,361
004183.jpg,1,160,83,456,356
004184.jpg,1,102,74,575,328
004185.jpg,1,264,186,356,316
004186.jpg,1,295,215,370,324
004187.jpg,1,139,127,397,321
004188.jpg,1,192,138,396,317
004189.jpg,1,373,148,489,232
004190.jpg,1,241,129,457,308
004191.jpg,1,370,138,493,239
004192.jpg,1,347,169,452,279
004193.jpg,1,213,187,360,274
004194.jpg,1,139,88,546,392
004195.jpg,1,377,116,573,264
004196.jpg,1,291,61,393,152
004197.jpg,1,187,129,271,190
004198.jpg,1,241,191,469,375
004199.jpg,1,80,187,325,380
004200.jpg,1,86,194,374,381
004201.jpg,1,108,75,289,185
004202.jpg,1,172,93,280,211
004203.jpg,1,78,60,360,191
004204.jpg,1,331,101,457,204
004205.jpg,1,259,79,509,268
004206.jpg,1,506,82,695,296
004207.jpg,1,256,74,373,160
004208.jpg,1,220,85,341,162
004209.jpg,1,475,230,587,345
004210.jpg,1,445,240,588,349
004211.jpg,1,432,242,514,329
004212.jpg,1,435,294,533,393
004213.jpg,1,282,288,395,383
004214.jpg,1,249,113,372,214
004215.jpg,1,260,105,381,220
004216.jpg,1,239,49,381,167
004217.jpg,1,409,83,546,196
004218.jpg,1,271,118,406,219
004219.jpg,1,259,148,326,235
004220.jpg,1,247,57,357,162
004221.jpg,1,178,81,475,294
004222.jpg,1,143,92,418,301
004223.jpg,1,216,124,323,211
004224.jpg,1,296,136,433,233
004225.jpg,1,318,144,381,210
004226.jpg,1,110,86,562,401
004227.jpg,1,215,49,613,377
004228.jpg,1,342,49,482,142
004229.jpg,1,209,95,315,215
004230.jpg,1,11,89,104,147
004231.jpg,1,201,134,358,270
004232.jpg,1,318,156,453,246
004233.jpg,1,122,168,204,235
004234.jpg,1,224,122,323,276
004235.jpg,1,264,121,417,258
004236.jpg,1,130,126,283,238
004237.jpg,1,363,172,470,268
004238.jpg,1,161,65,328,189
004239.jpg,1,120,70,248,203
004240.jpg,1,249,100,614,338
004241.jpg,1,211,103,585,326
004242.jpg,1,107,130,541,458
004243.jpg,1,220,65,438,186
004244.jpg,1,319,262,463,366
004245.jpg,1,297,122,477,237
004246.jpg,1,279,108,458,251
004247.jpg,1,436,100,588,215
004248.jpg,1,451,99,605,200
004249.jpg,1,371,89,541,206
004250.jpg,1,412,91,611,217
004251.jpg,1,385,143,601,306
004252.jpg,1,198,21,416,152
004253.jpg,1,311,140,444,226
004254.jpg,1,405,141,561,274
004255.jpg,1,200,71,553,261
004256.jpg,1,275,74,603,234
004257.jpg,1,426,191,685,416
004258.jpg,1,371,289,497,417
004259.jpg,1,372,130,568,271
004260.jpg,1,279,146,369,239
004261.jpg,1,177,131,269,235
004262.jpg,1,245,154,380,276
004263.jpg,1,228,78,600,306
004264.jpg,1,298,31,473,133
004265.jpg,1,106,71,455,372
004266.jpg,1,338,126,514,262
004267.jpg,1,257,110,595,278
004268.jpg,1,201,99,551,279
004269.jpg,1,277,114,539,288
004270.jpg,1,301,105,549,290
004271.jpg,1,157,95,323,276
004272.jpg,1,151,121,346,271
004273.jpg,1,172,82,470,276
004274.jpg,1,184,31,468,363
004275.jpg,1,375,173,452,291
004276.jpg,1,270,160,361,258
004277.jpg,1,170,49,487,319
004278.jpg,1,127,55,344,251
004279.jpg,1,247,50,458,235
004280.jpg,1,368,78,571,267
004281.jpg,1,259,67,436,176
004282.jpg,1,227,42,438,243
004283.jpg,1,203,42,437,246
004284.jpg,1,271,155,350,259
004285.jpg,1,30,188,160,306
004286.jpg,1,283,127,405,254
004287.jpg,1,288,135,433,262
004288.jpg,1,256,127,366,250
004289.jpg,1,229,137,568,384
004290.jpg,1,522,58,718,363
004291.jpg,1,199,70,414,288
004292.jpg,1,273,101,365,178
004293.jpg,1,160,33,586,302
004294.jpg,1,256,29,578,266
004295.jpg,1,187,101,586,396
004296.jpg,1,169,122,494,409
004297.jpg,1,138,90,500,357
004298.jpg,1,281,123,413,276
004299.jpg,1,316,125,370,230
004300.jpg,1,198,39,458,234
004301.jpg,1,184,130,317,279
004302.jpg,1,292,131,450,287
004303.jpg,1,136,152,448,320
004304.jpg,1,209,151,400,331
004305.jpg,1,245,127,348,234
004306.jpg,1,203,130,251,191
004307.jpg,1,264,122,302,177
004308.jpg,1,265,200,426,327
004309.jpg,1,192,83,348,178
004310.jpg,1,233,61,396,151
004311.jpg,1,265,74,425,174
004312.jpg,1,352,70,527,182
004313.jpg,1,247,219,397,377
004314.jpg,1,197,328,332,479
004315.jpg,1,444,126,619,244
004316.jpg,1,232,268,394,403
004317.jpg,1,203,85,519,195
004318.jpg,1,229,103,356,207
004319.jpg,1,257,125,376,231
004320.jpg,1,270,98,624,204
004321.jpg,1,306,92,675,311
004322.jpg,1,463,177,547,269
004323.jpg,1,253,127,365,199
004324.jpg,1,334,142,420,220
004325.jpg,1,308,86,405,202
004326.jpg,1,303,99,432,210
004327.jpg,1,287,152,374,256
004328.jpg,1,152,88,457,263
004329.jpg,1,487,176,564,278
004330.jpg,1,213,191,380,341
004331.jpg,1,237,123,378,282
004332.jpg,1,461,142,542,210
004333.jpg,1,177,123,413,272
004334.jpg,1,316,224,400,314
004335.jpg,1,109,97,416,310
004336.jpg,1,168,127,265,219
004337.jpg,1,40,159,196,251
004338.jpg,1,149,158,280,243
004339.jpg,1,200,106,349,204
004340.jpg,1,170,198,307,316
004341.jpg,1,64,180,187,299
004342.jpg,1,100,182,263,316
004343.jpg,1,345,170,424,262
004344.jpg,1,424,125,493,228
004345.jpg,1,260,255,299,332
004346.jpg,1,422,247,466,340
004347.jpg,1,275,204,434,335
004348.jpg,1,302,194,484,341
004349.jpg,1,320,179,424,296
004350.jpg,1,282,135,421,279
004351.jpg,1,181,275,391,435
004352.jpg,1,381,232,533,421
004353.jpg,1,49,241,205,409
004354.jpg,1,232,288,435,479
004355.jpg,1,361,68,500,209
004356.jpg,1,344,86,468,203
004357.jpg,1,306,154,451,332
004358.jpg,1,372,117,551,305
004359.jpg,1,363,115,593,298
004360.jpg,1,332,172,453,279
004361.jpg,1,333,102,489,219
004362.jpg,1,356,121,486,235
004363.jpg,1,303,130,432,246
004364.jpg,1,308,101,437,223
004365.jpg,1,402,138,678,358
004366.jpg,1,394,94,537,215
004367.jpg,1,293,82,466,179
004368.jpg,1,295,82,446,216
004369.jpg,1,244,74,585,247
004370.jpg,1,152,78,452,252
004371.jpg,1,284,218,332,275
004372.jpg,1,168,95,557,248
004373.jpg,1,299,61,457,217
004374.jpg,1,204,73,362,195
004375.jpg,1,422,90,605,247
004376.jpg,1,258,193,359,305
004377.jpg,1,356,184,434,319
004378.jpg,1,384,187,480,315
004379.jpg,1,155,59,637,329
004380.jpg,1,143,49,610,357
004381.jpg,1,142,54,488,432
004382.jpg,1,106,42,440,448
004383.jpg,1,95,66,690,389
004384.jpg,1,329,121,658,315
004385.jpg,1,341,103,507,280
004386.jpg,1,285,123,531,308
004387.jpg,1,245,106,582,344
004388.jpg,1,304,126,559,288
004389.jpg,1,215,169,343,272
004390.jpg,1,281,162,397,284
004391.jpg,1,241,118,462,259
004392.jpg,1,284,126,426,234
004393.jpg,1,136,59,366,224
004394.jpg,1,435,168,509,246
004395.jpg,1,195,160,292,226
004396.jpg,1,366,111,417,163
004397.jpg,1,332,142,446,250
004398.jpg,1,460,150,557,263
004399.jpg,1,326,126,464,266
004400.jpg,1,365,95,582,291
004401.jpg,1,160,90,359,248
004402.jpg,1,272,158,365,246
004403.jpg,1,81,53,477,435
004404.jpg,1,14,50,356,408
004405.jpg,1,295,94,517,280
004406.jpg,1,292,220,380,291
004407.jpg,1,211,43,320,138
004408.jpg,1,434,26,553,126
004409.jpg,1,50,85,262,189
004410.jpg,1,138,45,464,343
004411.jpg,1,213,85,332,224
004412.jpg,1,264,140,321,199
004413.jpg,1,388,160,438,208
004414.jpg,1,398,136,468,196
004415.jpg,1,413,127,484,183
004416.jpg,1,190,95,326,228
004417.jpg,1,158,97,290,246
004418.jpg,1,249,102,363,221
004419.jpg,1,75,29,422,457
004420.jpg,1,152,49,605,457
004421.jpg,1,366,248,433,348
004422.jpg,1,325,247,412,375
004423.jpg,1,44,105,184,243
004424.jpg,1,191,81,352,200
004425.jpg,1,132,103,261,230
004426.jpg,1,1,103,192,307
004427.jpg,1,252,79,631,280
004428.jpg,1,192,118,424,312
004429.jpg,1,191,106,342,244
004430.jpg,1,334,143,444,266
004431.jpg,1,203,89,362,223
004432.jpg,1,241,121,362,232
004433.jpg,1,250,97,623,371
004434.jpg,1,108,106,485,339
004435.jpg,1,188,108,257,166
004436.jpg,1,283,101,362,206
004437.jpg,1,221,113,313,216
004438.jpg,1,303,107,456,225
004439.jpg,1,323,115,441,228
004440.jpg,1,147,71,538,348
004441.jpg,1,161,53,462,352
004442.jpg,1,221,82,492,255
004443.jpg,1,436,160,506,216
004444.jpg,1,320,118,456,262
004445.jpg,1,366,146,458,220
004446.jpg,1,272,159,398,271
004447.jpg,1,330,65,519,236
004448.jpg,1,331,153,404,236
004449.jpg,1,407,98,541,204
004450.jpg,1,287,92,406,207
004451.jpg,1,510,134,634,230
004452.jpg,1,244,122,393,224
004453.jpg,1,275,139,397,242
004454.jpg,1,255,163,376,272
004455.jpg,1,496,129,622,231
004456.jpg,1,251,102,366,254
004457.jpg,1,359,136,426,188
004458.jpg,1,507,245,565,309
004459.jpg,1,107,99,348,240
004460.jpg,1,132,115,340,258
004461.jpg,1,317,107,436,198
004462.jpg,1,299,114,418,207
004463.jpg,1,308,113,405,210
004464.jpg,1,448,70,585,183
004465.jpg,1,397,71,518,179
004466.jpg,1,321,106,438,184
004467.jpg,1,350,123,433,196
004468.jpg,1,189,114,582,347
004469.jpg,1,388,109,452,166
004470.jpg,1,308,113,364,168
004471.jpg,1,336,105,404,158
004472.jpg,1,292,102,372,160
004473.jpg,1,376,107,454,180
004474.jpg,1,367,138,444,224
004475.jpg,1,369,71,529,167
004476.jpg,1,308,66,457,168
004477.jpg,1,297,87,401,166
004478.jpg,1,106,182,199,254
004479.jpg,1,240,90,346,164
004480.jpg,1,185,86,296,164
004481.jpg,1,87,151,167,226
004482.jpg,1,72,113,191,190
004483.jpg,1,224,113,337,195
004484.jpg,1,260,21,412,176
004485.jpg,1,165,93,292,214
004486.jpg,1,56,79,181,215
004487.jpg,1,336,207,454,292
004488.jpg,1,225,144,344,250
004489.jpg,1,188,156,350,296
004490.jpg,1,377,190,454,290
004491.jpg,1,402,158,494,275
004492.jpg,1,338,143,414,214
004493.jpg,1,377,145,460,228
004494.jpg,1,436,155,541,250
004495.jpg,1,570,166,667,271
004496.jpg,1,384,144,469,238
004497.jpg,1,492,155,601,266
004498.jpg,1,407,113,497,193
004499.jpg,1,363,92,448,190
004500.jpg,1,245,52,488,228
004501.jpg,1,276,166,353,264
004502.jpg,1,280,152,409,263
004503.jpg,1,334,252,397,311
004504.jpg,1,368,132,478,196
004505.jpg,1,286,153,391,244
004506.jpg,1,404,163,486,245
004507.jpg,1,312,176,478,385
004508.jpg,1,356,224,566,395
004509.jpg,1,370,226,565,391
004510.jpg,1,211,202,366,320
004511.jpg,1,102,230,211,389
004512.jpg,1,124,175,252,302
004513.jpg,1,366,167,490,267
004514.jpg,1,140,170,407,413
004515.jpg,1,243,236,324,311
004516.jpg,1,321,222,413,314
004517.jpg,1,276,239,353,324
004518.jpg,1,110,197,376,449
004519.jpg,1,345,89,543,282
004520.jpg,1,387,113,594,265
004521.jpg,1,188,63,325,192
004522.jpg,1,311,49,661,238
004523.jpg,1,287,171,386,268
004524.jpg,1,247,133,342,190
004525.jpg,1,279,95,418,188
004526.jpg,1,256,168,394,302
004527.jpg,1,284,174,374,278
004528.jpg,1,271,187,385,302
004529.jpg,1,377,139,658,425
004530.jpg,1,374,155,629,433
004531.jpg,1,352,143,629,448
004532.jpg,1,117,189,325,426
004533.jpg,1,133,217,284,379
004534.jpg,1,384,174,460,284
004535.jpg,1,370,79,453,152
004536.jpg,1,352,39,450,107
004537.jpg,1,253,38,337,97
004538.jpg,1,522,93,623,168
004539.jpg,1,197,84,338,192
004540.jpg,1,368,106,476,191
004541.jpg,1,91,150,361,367
004542.jpg,1,149,163,469,369
004543.jpg,1,156,167,444,423
004544.jpg,1,228,229,326,336
004545.jpg,1,362,179,478,319
004546.jpg,1,499,257,585,383
004547.jpg,1,414,196,627,410
004548.jpg,1,280,194,554,384
004549.jpg,1,186,191,241,261
004550.jpg,1,341,197,663,387
004551.jpg,1,304,208,583,413
004552.jpg,1,259,188,424,315
004553.jpg,1,334,72,490,204
004554.jpg,1,313,176,615,394
004555.jpg,1,492,198,571,299
004556.jpg,1,322,85,460,191
004557.jpg,1,182,196,601,448
004558.jpg,1,142,182,220,267
004559.jpg,1,171,179,258,262
004560.jpg,1,191,146,292,244
004561.jpg,1,183,122,247,197
004562.jpg,1,200,150,367,288
004563.jpg,1,309,163,454,285
004564.jpg,1,267,127,436,258
004565.jpg,1,244,117,400,232
004566.jpg,1,308,148,501,308
004567.jpg,1,328,143,546,317
004568.jpg,1,354,206,432,291
004569.jpg,1,403,204,477,283
004570.jpg,1,293,139,507,268
004571.jpg,1,354,148,454,224
004572.jpg,1,156,122,328,219
004573.jpg,1,259,135,348,222
004574.jpg,1,389,111,461,172
004575.jpg,1,284,154,412,271
004576.jpg,1,264,144,352,227
004577.jpg,1,422,133,514,215
004578.jpg,1,212,156,344,219
004579.jpg,1,405,135,485,224
004580.jpg,1,135,86,293,199
004581.jpg,1,288,103,426,240
004582.jpg,1,374,123,444,202
004583.jpg,1,308,98,425,180
004584.jpg,1,274,228,411,365
004585.jpg,1,348,108,492,225
004586.jpg,1,264,171,541,363
004587.jpg,1,196,170,489,356
004588.jpg,1,404,121,673,399
004589.jpg,1,139,107,610,408
004590.jpg,1,271,143,324,210
004591.jpg,1,211,203,320,329
004592.jpg,1,288,160,422,266
004593.jpg,1,368,143,478,246
004594.jpg,1,329,147,437,263
004595.jpg,1,285,134,400,218
004596.jpg,1,348,139,460,232
004597.jpg,1,222,163,385,351
004598.jpg,1,311,151,470,298
004599.jpg,0,324,252,388,303
004600.jpg,0,337,85,404,117
004601.jpg,0,414,252,472,305
004602.jpg,0,204,123,351,251
004603.jpg,0,35,113,82,151
004604.jpg,0,203,191,248,230
004605.jpg,0,136,154,212,234
004606.jpg,0,439,97,484,133
004607.jpg,0,342,223,417,311
004608.jpg,0,368,133,416,168
004609.jpg,0,162,114,236,198
004610.jpg,0,333,254,465,367
004611.jpg,0,220,244,320,319
004612.jpg,1,207,152,396,318
004613.jpg,1,221,159,413,325
004614.jpg,1,338,163,474,314
004615.jpg,0,268,65,418,129
004616.jpg,0,369,178,418,230
004617.jpg,0,277,162,321,200
004618.jpg,0,501,203,542,246
004619.jpg,0,594,143,645,186
004620.jpg,0,127,79,542,339
004621.jpg,0,442,133,465,159
004622.jpg,0,189,79,243,114
004623.jpg,0,264,121,320,167
004624.jpg,0,236,207,312,258
004625.jpg,0,301,214,478,324
004626.jpg,0,348,135,531,243
004627.jpg,0,579,94,653,174
004628.jpg,0,287,210,425,310
004629.jpg,0,190,136,261,171
004630.jpg,0,316,127,355,155
004631.jpg,0,430,203,519,281
004632.jpg,0,329,223,372,270
004633.jpg,0,225,180,300,213
004634.jpg,0,400,174,448,219
004635.jpg,1,308,217,377,289
004636.jpg,1,109,88,522,305
004637.jpg,1,110,75,457,301
004638.jpg,1,164,135,370,267
004639.jpg,0,404,158,505,224
004640.jpg,0,309,142,412,251
004641.jpg,0,330,232,378,274
004642.jpg,0,286,123,376,191
004643.jpg,0,324,166,358,203
004644.jpg,0,262,137,347,220
004645.jpg,1,177,153,353,275
004646.jpg,1,248,92,366,187
004647.jpg,1,220,91,318,176
004648.jpg,0,268,70,386,148
004649.jpg,0,316,166,438,260
004650.jpg,0,255,161,448,250
004651.jpg,0,333,73,444,143
004652.jpg,0,168,228,312,324
004653.jpg,0,330,121,434,212
004654.jpg,0,311,127,352,192
004655.jpg,0,502,74,563,123
004656.jpg,0,155,150,220,199
004657.jpg,0,185,82,376,262
004658.jpg,0,358,74,406,111
004659.jpg,0,67,98,111,125
004660.jpg,0,127,89,441,304
004661.jpg,1,154,74,473,291
004662.jpg,0,260,158,657,395
004663.jpg,0,281,137,412,224
004664.jpg,1,125,78,428,260
004665.jpg,0,384,117,479,175
004666.jpg,0,284,234,340,275
004667.jpg,0,267,236,333,323
004668.jpg,0,184,127,244,192
004669.jpg,0,361,218,396,268
004670.jpg,0,202,230,354,340
004671.jpg,0,243,139,550,328
004672.jpg,0,181,142,485,311
004673.jpg,0,213,115,541,312
004674.jpg,0,251,222,336,290
004675.jpg,0,155,148,252,202
004676.jpg,0,243,143,342,198
004677.jpg,0,241,154,365,212
004678.jpg,0,248,139,358,202
004679.jpg,0,167,171,284,259
004680.jpg,0,213,170,352,249
004681.jpg,0,253,166,381,248
004682.jpg,0,201,152,316,225
004683.jpg,0,445,174,539,247
004684.jpg,0,333,158,386,196
004685.jpg,0,85,155,338,287
004686.jpg,0,178,77,281,167
004687.jpg,0,209,80,291,149
004688.jpg,0,180,94,247,173
004689.jpg,0,308,53,486,152
004690.jpg,1,335,99,437,183
004691.jpg,1,311,108,417,188
004692.jpg,0,197,172,269,238
004693.jpg,0,235,69,337,125
004694.jpg,0,234,59,388,143
004695.jpg,0,323,94,421,155
004696.jpg,0,257,242,360,299
004697.jpg,0,417,178,472,234
004698.jpg,0,246,124,278,147
004699.jpg,1,315,94,475,209
004700.jpg,0,321,102,422,156
004701.jpg,0,291,172,337,199
004702.jpg,0,329,85,394,127
004703.jpg,0,385,102,413,134
004704.jpg,0,328,107,376,151
004705.jpg,1,350,109,448,220
004706.jpg,0,253,144,313,206
004707.jpg,1,224,91,406,204
004708.jpg,0,300,166,338,206
004709.jpg,1,223,102,370,210
004710.jpg,0,239,192,291,262
004711.jpg,0,312,212,354,246
004712.jpg,0,215,101,485,254
004713.jpg,0,313,62,590,231
004714.jpg,0,296,180,400,243
004715.jpg,0,237,168,330,231
004716.jpg,0,486,215,551,272
004717.jpg,0,397,171,453,214
004718.jpg,0,505,79,599,147
004719.jpg,0,357,216,396,256
004720.jpg,0,237,163,285,202
004721.jpg,0,371,117,502,187
004722.jpg,0,399,127,567,225
004723.jpg,0,284,132,363,177
004724.jpg,1,207,244,336,347
004725.jpg,1,111,238,263,348
004726.jpg,1,338,282,466,387
004727.jpg,1,320,181,489,323
004728.jpg,1,236,206,401,366
004729.jpg,1,455,153,571,302
004730.jpg,1,164,145,340,234
004731.jpg,1,136,146,309,241
004732.jpg,1,443,173,591,338
004733.jpg,1,370,177,509,349
004734.jpg,1,285,183,416,278
004735.jpg,1,305,163,530,295
004736.jpg,1,205,105,333,198
004737.jpg,1,311,30,426,109
004738.jpg,1,196,85,325,210
004739.jpg,1,192,160,277,272
004740.jpg,1,239,206,309,289
004741.jpg,1,301,149,421,247
004742.jpg,1,175,63,281,156
004743.jpg,1,404,113,521,216
004744.jpg,1,51,73,639,368
004745.jpg,1,220,81,515,351
004746.jpg,1,257,58,410,150
004747.jpg,1,367,41,491,123
004748.jpg,1,302,162,390,247
004749.jpg,1,240,94,382,198
004750.jpg,1,175,106,293,254
004751.jpg,1,237,111,350,264
004752.jpg,1,185,61,381,219
004753.jpg,1,339,95,448,196
004754.jpg,1,233,81,361,190
004755.jpg,1,221,129,267,211
004756.jpg,1,183,98,394,308
004757.jpg,1,312,87,668,319
004758.jpg,1,167,131,336,287
004759.jpg,1,209,127,372,276
004760.jpg,1,228,167,315,234
004761.jpg,1,301,150,496,318
004762.jpg,1,248,49,501,169
004763.jpg,1,290,45,505,160
004764.jpg,1,368,140,477,262
004765.jpg,1,311,118,479,262
004766.jpg,1,216,127,414,300
004767.jpg,1,251,223,406,341
004768.jpg,1,384,191,456,248
004769.jpg,1,70,175,225,310
004770.jpg,1,121,79,368,196
004771.jpg,1,158,82,386,194
004772.jpg,1,264,131,490,349
004773.jpg,1,217,317,297,377
004774.jpg,1,372,131,567,231
004775.jpg,1,376,171,674,317
004776.jpg,1,408,251,496,333
004777.jpg,1,331,100,541,262
004778.jpg,1,411,106,641,267
004779.jpg,1,165,98,394,250
004780.jpg,1,260,136,497,311
004781.jpg,1,160,137,318,262
004782.jpg,1,113,85,320,203
004783.jpg,1,163,73,354,216
004784.jpg,1,59,69,486,401
004785.jpg,1,9,47,622,392
004786.jpg,1,123,90,454,336
004787.jpg,1,306,83,654,385
004788.jpg,1,150,85,268,187
004789.jpg,1,245,97,342,185
004790.jpg,1,315,74,465,198
004791.jpg,1,320,131,428,219
004792.jpg,1,140,64,408,210
004793.jpg,1,161,56,284,166
004794.jpg,1,240,109,364,203
004795.jpg,1,316,143,457,250
004796.jpg,1,281,78,373,158
004797.jpg,1,252,70,354,150
004798.jpg,1,371,215,605,417
004799.jpg,1,361,208,642,407
004800.jpg,1,284,210,448,444
004801.jpg,1,304,208,487,421
004802.jpg,1,216,46,543,205
004803.jpg,1,313,125,430,207
004804.jpg,1,502,303,560,360
004805.jpg,1,499,228,590,301
004806.jpg,1,334,274,591,433
004807.jpg,1,213,157,329,245
004808.jpg,1,187,175,256,258
004809.jpg,1,229,137,320,223
004810.jpg,1,221,130,317,216
004811.jpg,1,232,125,319,216
004812.jpg,1,243,261,393,382
004813.jpg,1,222,259,364,389
004814.jpg,1,204,275,328,400
004815.jpg,1,301,52,472,183
004816.jpg,1,280,43,461,176
004817.jpg,1,392,43,547,186
004818.jpg,1,353,53,502,195
004819.jpg,1,292,158,425,272
004820.jpg,1,307,37,442,143
004821.jpg,1,325,115,399,207
004822.jpg,1,281,130,344,210
004823.jpg,1,365,211,554,336
004824.jpg,1,335,163,536,282
004825.jpg,1,408,173,584,311
004826.jpg,1,272,65,444,214
004827.jpg,1,337,69,505,219
004828.jpg,1,374,107,480,196
004829.jpg,1,307,159,408,238
004830.jpg,1,320,191,435,301
004831.jpg,1,429,163,591,322
004832.jpg,1,246,152,415,313
004833.jpg,1,338,146,492,298
004834.jpg,1,136,69,329,233
004835.jpg,1,192,71,338,271
004836.jpg,1,148,77,295,253
004837.jpg,1,400,89,555,258
004838.jpg,1,95,67,293,223
004839.jpg,1,308,99,417,243
004840.jpg,1,300,114,369,200
004841.jpg,1,336,127,394,212
004842.jpg,1,361,136,455,224
004843.jpg,1,319,152,395,242
004844.jpg,1,262,210,358,309
004845.jpg,1,398,145,491,263
004846.jpg,1,236,94,402,254
004847.jpg,1,281,166,378,255
004848.jpg,1,283,191,350,282
004849.jpg,1,320,117,480,296
004850.jpg,1,284,86,480,206
004851.jpg,1,297,71,518,196
004852.jpg,1,239,82,476,225
004853.jpg,1,132,61,406,223
004854.jpg,1,92,46,376,206
004855.jpg,1,114,58,366,240
004856.jpg,1,243,104,522,310
004857.jpg,1,175,101,454,307
004858.jpg,1,315,109,433,194
004859.jpg,1,243,187,324,294
004860.jpg,1,455,167,546,242
004861.jpg,1,368,157,460,233
004862.jpg,1,522,193,607,295
004863.jpg,1,274,128,492,353
004864.jpg,1,208,113,434,341
004865.jpg,1,313,151,425,274
004866.jpg,1,373,163,489,271
004867.jpg,1,437,160,529,260
004868.jpg,1,307,177,417,291
004869.jpg,1,238,52,458,196
004870.jpg,1,157,86,349,216
004871.jpg,1,249,164,374,282
004872.jpg,1,557,171,659,289
004873.jpg,1,409,84,615,226
004874.jpg,1,107,77,420,282
004875.jpg,1,122,69,489,280
004876.jpg,1,289,46,385,138
004877.jpg,1,303,94,458,188
004878.jpg,1,70,102,244,235
004879.jpg,1,269,85,409,171
004880.jpg,1,182,93,329,234
004881.jpg,1,159,94,333,234
004882.jpg,1,181,105,330,236
004883.jpg,1,319,151,519,335
004884.jpg,1,225,164,408,333
004885.jpg,1,201,69,341,211
004886.jpg,1,348,156,469,241
004887.jpg,1,340,138,457,253
004888.jpg,1,110,167,177,246
004889.jpg,1,277,133,348,194
004890.jpg,1,292,117,370,176
004891.jpg,1,304,121,378,182
004892.jpg,1,247,142,309,214
004893.jpg,1,438,118,543,202
004894.jpg,1,275,133,357,212
004895.jpg,1,365,122,462,204
004896.jpg,1,322,130,416,224
004897.jpg,1,292,127,409,210
004898.jpg,1,325,61,497,202
004899.jpg,1,256,58,452,195
004900.jpg,1,299,59,472,234
004901.jpg,1,329,67,434,184
004902.jpg,1,226,232,355,335
004903.jpg,1,269,193,407,315
004904.jpg,1,284,162,437,309
004905.jpg,1,225,169,338,292
004906.jpg,1,240,163,346,285
004907.jpg,1,323,90,420,170
004908.jpg,1,361,85,453,168
004909.jpg,1,243,155,440,328
004910.jpg,1,265,110,432,266
004911.jpg,1,272,109,468,264
004912.jpg,1,425,112,603,236
004913.jpg,1,287,85,404,170
004914.jpg,1,325,85,412,178
004915.jpg,1,292,89,398,159
004916.jpg,1,323,89,444,175
004917.jpg,1,390,81,526,214
004918.jpg,1,354,43,457,126
004919.jpg,1,344,87,460,196
004920.jpg,1,105,119,199,222
004921.jpg,1,95,79,401,287
004922.jpg,1,285,82,558,274
004923.jpg,1,216,78,579,449
004924.jpg,1,333,183,480,338
004925.jpg,1,236,198,391,335
004926.jpg,1,76,72,616,400
004927.jpg,1,340,142,506,284
004928.jpg,1,187,193,260,272
004929.jpg,1,470,146,571,268
004930.jpg,1,247,125,338,244
